gene_id,wt_4_0h_rep1,wt_4_0h_rep2,wt_4_0h_rep3,wt_4_12h_rep1,wt_4_12h_rep2,wt_4_12h_rep3,zmice1_1_4_0h_rep1,zmice1_1_4_0h_rep2,zmice1_1_4_0h_rep3,zmice1_1_4_12h_rep1,zmice1_1_4_12h_rep2,zmice1_1_4_12h_rep3
Zm00001eb306320,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306340,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306420,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306450,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306460,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306500,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306560,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306590,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306640,4,10,0,4,4,4,0,0,11,0,4,0
Zm00001eb306660,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306690,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306720,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306730,4,0,0,0,0,0,0,0,0,0,0,7
Zm00001eb306740,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306770,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306780,0,0,0,0,0,4,0,0,0,0,2,0
Zm00001eb306810,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306820,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306840,0,2,0,0,0,0,0,0,0,0,0,0
Zm00001eb306860,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306950,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306960,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306970,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb306990,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307000,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307030,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307110,0,0,0,0,0,0,0,6,0,0,4,0
Zm00001eb307120,0,0,0,0,0,0,0,3,0,0,0,3
Zm00001eb307150,0,0,0,0,0,0,0,1,0,0,0,0
Zm00001eb307180,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307190,0,0,0,0,2,0,2,0,0,0,0,1
Zm00001eb307200,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307220,0,0,0,0,0,0,0,0,4,0,0,0
Zm00001eb307320,4,0,0,0,0,0,11,12,0,0,0,0
Zm00001eb307350,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307370,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307380,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307390,0,0,0,0,0,0,5,0,0,0,0,0
Zm00001eb307430,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307500,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307530,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307570,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307590,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307610,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307620,9,4,5,5,7,9,43,18,12,0,4,0
Zm00001eb307630,0,0,0,0,0,0,0,0,0,0,17,0
Zm00001eb307640,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307690,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307710,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307750,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307800,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307810,0,0,0,3,3,6,0,0,0,0,0,0
Zm00001eb307820,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307830,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307840,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307870,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307880,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307890,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307910,0,0,0,0,0,0,0,1,0,0,0,0
Zm00001eb307920,0,0,0,0,0,0,26,18,0,0,0,3
Zm00001eb307930,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307940,0,4,2,0,0,0,0,1,0,0,0,0
Zm00001eb307950,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb307990,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308010,0,0,0,0,4,0,5,0,0,0,0,0
Zm00001eb308020,0,0,0,0,0,0,0,0,0,0,0,2
Zm00001eb308030,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308040,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308050,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308060,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308090,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308100,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308110,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308120,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308140,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308170,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308180,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308200,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308210,0,0,0,7,0,0,0,0,0,0,0,4
Zm00001eb308230,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308240,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308250,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308270,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308300,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308310,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308320,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308360,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308370,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308440,0,12,7,0,4,5,15,5,4,0,18,15
Zm00001eb308450,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308460,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308490,4,0,0,0,0,0,2,0,0,0,0,0
Zm00001eb308500,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308520,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308590,0,0,0,0,0,0,0,0,0,0,1,0
Zm00001eb308600,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308700,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308710,0,0,0,0,0,0,18,5,3,0,0,0
Zm00001eb308790,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308800,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308810,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308820,0,0,0,0,0,2,4,0,0,0,1,0
Zm00001eb308840,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308850,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308860,0,4,0,5,10,5,8,0,7,0,4,3
Zm00001eb308920,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308930,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb308960,0,0,0,0,0,0,0,0,0,0,2,0
Zm00001eb308970,0,0,6,0,0,0,0,0,0,0,0,0
Zm00001eb309050,0,0,0,0,11,0,3,10,5,0,0,0
Zm00001eb309120,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309130,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309140,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309150,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309180,0,0,0,0,0,0,0,0,5,0,0,0
Zm00001eb309190,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309280,4,0,4,0,0,0,12,12,0,0,12,0
Zm00001eb309290,4,0,4,27,36,37,12,12,29,0,12,56
Zm00001eb309330,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309380,8,0,0,0,11,0,4,0,27,0,8,0
Zm00001eb309400,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309410,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309530,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309550,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309570,0,0,0,0,0,0,0,0,0,0,12,0
Zm00001eb309640,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309650,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309670,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309690,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309700,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309710,0,0,0,0,0,2,0,0,0,0,0,0
Zm00001eb309750,12,0,6,0,0,4,7,8,11,0,0,0
Zm00001eb309770,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309780,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309790,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309800,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309810,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309820,0,0,0,0,0,0,0,0,2,0,0,0
Zm00001eb309870,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb309890,0,0,0,0,0,0,0,0,0,0,2,0
Zm00001eb309930,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310030,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310050,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310080,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310090,0,0,0,0,0,0,0,1,0,0,0,0
Zm00001eb310110,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310130,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310160,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310170,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310190,0,0,0,20,4,0,0,0,20,0,3,10
Zm00001eb310200,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310210,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310240,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310250,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310320,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310350,0,0,0,0,0,0,0,0,2,0,0,0
Zm00001eb310360,0,0,0,0,0,0,0,0,2,0,0,0
Zm00001eb310420,0,0,0,0,0,0,7,0,0,0,0,0
Zm00001eb310460,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310500,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310510,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310590,0,0,8,0,0,0,0,0,0,0,0,0
Zm00001eb310650,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310660,0,0,0,0,0,0,0,8,0,0,7,0
Zm00001eb310670,0,0,0,0,0,0,8,0,4,0,4,0
Zm00001eb310680,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310690,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310740,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310750,0,0,0,0,3,0,0,0,2,0,0,0
Zm00001eb310760,0,0,0,4,0,0,0,3,4,0,0,4
Zm00001eb310780,5,1,0,0,12,0,3,2,12,0,10,0
Zm00001eb310940,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb310950,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311030,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311040,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311050,0,7,5,5,15,8,49,20,30,0,9,9
Zm00001eb311070,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311080,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311130,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311140,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311190,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311220,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311270,0,0,0,4,0,0,0,4,9,0,0,0
Zm00001eb311300,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311310,0,7,0,0,7,0,0,5,0,0,0,10
Zm00001eb311330,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311360,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311370,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311410,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311520,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311530,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311570,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311580,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311690,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311710,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311760,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311770,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311880,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311890,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb311980,5,2,0,7,0,0,6,21,0,0,1,0
Zm00001eb311990,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312120,7,0,12,0,0,0,4,4,0,0,8,0
Zm00001eb312140,0,0,0,0,0,2,0,0,0,0,0,0
Zm00001eb312190,4,15,6,0,0,0,6,16,11,0,0,4
Zm00001eb312310,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312340,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312380,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312510,0,0,0,0,2,2,1,2,2,0,0,1
Zm00001eb312520,0,0,0,0,3,2,2,2,3,0,1,2
Zm00001eb312550,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312570,0,0,0,0,0,0,0,0,1,0,0,2
Zm00001eb312580,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312660,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312670,6,6,6,0,6,3,6,16,12,0,0,11
Zm00001eb312720,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312730,0,0,0,0,0,0,0,0,0,0,0,5
Zm00001eb312750,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312760,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312770,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312780,0,0,0,0,0,0,0,0,0,0,0,1
Zm00001eb312790,35,51,29,12,29,12,30,33,22,0,13,10
Zm00001eb312800,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312850,0,0,0,0,0,0,10,0,0,0,0,4
Zm00001eb312860,0,2,0,0,2,4,2,4,4,0,7,4
Zm00001eb312920,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312940,11,7,8,0,18,8,19,39,20,0,34,8
Zm00001eb312950,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312960,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb312970,0,0,8,0,0,0,0,0,0,0,4,0
Zm00001eb313110,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313120,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313130,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313150,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313180,19,0,0,0,0,0,4,53,10,0,6,7
Zm00001eb313190,0,0,0,0,0,0,4,7,0,0,6,0
Zm00001eb313200,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313210,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313220,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313340,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313380,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313420,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313520,0,8,0,0,7,13,3,9,1,0,4,6
Zm00001eb313550,0,0,0,0,0,0,0,0,4,0,0,0
Zm00001eb313560,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313610,0,0,7,7,1,2,2,3,1,0,4,2
Zm00001eb313620,0,0,3,4,1,1,3,3,2,0,3,1
Zm00001eb313630,0,0,7,7,1,2,4,6,2,0,6,10
Zm00001eb313640,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313650,0,0,0,0,0,0,0,0,0,0,0,4
Zm00001eb313680,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313710,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313740,0,4,0,6,0,0,0,0,0,0,0,0
Zm00001eb313750,0,0,0,0,0,0,20,4,0,0,0,0
Zm00001eb313790,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313830,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313860,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313870,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313910,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb313920,0,5,4,0,0,0,3,3,0,0,0,4
Zm00001eb313940,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314030,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314140,8,4,0,4,5,0,7,0,11,0,0,0
Zm00001eb314150,0,0,0,0,0,1,3,0,0,0,0,0
Zm00001eb314160,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314210,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314370,0,0,0,0,5,0,0,0,0,0,0,0
Zm00001eb314400,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314550,0,0,0,0,0,9,0,0,0,0,3,0
Zm00001eb314560,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314570,0,0,0,0,0,0,0,0,0,0,6,0
Zm00001eb314640,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314650,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314750,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314760,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314790,0,0,0,0,0,0,0,0,0,0,0,5
Zm00001eb314800,0,0,0,0,0,0,2,0,0,0,0,0
Zm00001eb314850,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314870,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314910,0,3,3,0,0,0,0,5,0,0,0,3
Zm00001eb314920,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314930,25,8,4,4,11,4,39,21,13,0,4,12
Zm00001eb314960,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb314970,0,0,0,0,0,3,0,0,0,0,0,0
Zm00001eb314980,0,0,0,0,0,2,0,0,0,0,0,0
Zm00001eb314990,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315070,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315080,0,2,0,0,0,0,1,0,0,0,6,0
Zm00001eb315090,0,0,0,0,0,0,4,9,4,0,0,0
Zm00001eb315120,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315180,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315220,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315230,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315250,0,0,0,0,0,0,0,24,6,0,0,0
Zm00001eb315260,0,0,0,0,0,0,0,0,0,0,0,8
Zm00001eb315280,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315370,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315380,2,0,0,0,0,2,0,8,0,0,0,0
Zm00001eb315390,2,0,0,0,0,2,0,8,0,0,0,0
Zm00001eb315480,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315520,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315670,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315680,0,0,0,0,10,0,6,0,0,0,4,2
Zm00001eb315690,4,2,0,0,0,0,0,0,3,0,0,0
Zm00001eb315700,0,0,0,2,3,0,0,0,0,0,3,3
Zm00001eb315720,0,0,0,0,0,0,0,0,4,0,0,0
Zm00001eb315730,0,0,0,0,1,0,0,2,0,0,1,1
Zm00001eb315740,0,0,0,0,4,0,0,2,0,0,2,5
Zm00001eb315800,6,0,0,0,0,0,0,3,2,0,0,3
Zm00001eb315810,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315820,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315890,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb315960,0,0,0,3,2,8,0,0,0,0,0,0
Zm00001eb315990,4,0,0,0,6,0,0,2,0,0,0,0
Zm00001eb316000,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316010,0,0,0,0,0,0,0,0,2,0,0,0
Zm00001eb316020,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316030,8,19,9,0,4,0,4,6,0,0,15,20
Zm00001eb316090,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316110,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316150,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316160,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316170,4,0,0,0,0,0,8,0,0,0,0,0
Zm00001eb316220,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316230,4,0,0,4,0,0,3,0,0,0,4,0
Zm00001eb316330,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316400,0,0,0,0,0,0,0,2,0,0,0,0
Zm00001eb316480,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316550,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316560,0,0,0,1,0,0,0,0,0,0,0,1
Zm00001eb316610,7,0,4,0,4,0,8,4,4,0,0,8
Zm00001eb316670,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316680,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316750,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316760,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316770,0,1,0,0,0,0,0,1,0,0,0,0
Zm00001eb316780,0,0,0,0,0,0,4,0,0,0,0,0
Zm00001eb316900,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb316980,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317000,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317150,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317200,0,30,19,4,21,0,33,11,39,0,0,21
Zm00001eb317220,0,0,0,0,0,0,7,0,2,0,4,0
Zm00001eb317240,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317250,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317260,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317270,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317360,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317370,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317400,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317440,0,0,0,0,0,0,0,0,4,0,0,0
Zm00001eb317500,8,0,12,4,0,0,8,42,12,0,8,8
Zm00001eb317550,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317570,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317600,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317700,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317820,3,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317850,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317880,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317900,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb317950,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318050,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318100,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318110,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318130,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318190,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318250,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318260,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318270,0,0,0,0,0,0,0,1,0,0,0,0
Zm00001eb318280,0,0,0,0,2,2,0,0,2,0,0,0
Zm00001eb318440,0,0,1,2,0,0,0,0,0,0,1,0
Zm00001eb318450,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318490,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318500,7,0,4,0,0,0,3,0,1,0,0,0
Zm00001eb318510,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318520,0,0,0,2,0,8,6,2,6,0,0,0
Zm00001eb318530,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318650,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318660,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318670,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318680,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318930,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb318970,4,0,0,0,0,0,0,0,0,0,0,5
Zm00001eb318980,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319040,0,0,0,33,0,19,7,0,5,0,4,0
Zm00001eb319070,1,2,0,2,0,1,1,1,0,0,1,0
Zm00001eb319300,0,3,0,0,4,0,0,3,0,0,0,0
Zm00001eb319310,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319320,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319340,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319360,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319370,0,0,0,0,15,8,0,10,129,0,11,0
Zm00001eb319430,7,4,6,3,9,8,10,17,14,0,6,22
Zm00001eb319440,8,5,4,0,10,16,11,13,8,0,12,27
Zm00001eb319450,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319470,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319480,0,0,0,0,0,0,18,33,0,0,0,0
Zm00001eb319490,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319540,0,0,0,0,0,0,4,0,0,0,0,0
Zm00001eb319570,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319580,0,0,0,10,3,4,0,0,0,0,5,5
Zm00001eb319740,2,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319750,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319800,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319810,0,0,4,0,12,4,5,2,6,0,0,4
Zm00001eb319880,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb319890,0,0,0,0,0,0,0,0,0,0,0,0
